Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
YMR140W	SIP5	chrXIII	+	547714	549183	0.0	0.0	0.0
YML127W	RSC9	chrXIII	+	17064	18809	0.0	0.0	0.0
YMR114C	.	chrXIII	-	496343	497449	0.0	0.0	0.0
YBR058C	UBP14	chrII	-	353672	356017	0.0	0.0	0.0
YBL042C	FUI1	chrII	-	138341	140260	0.0	0.0	0.0
YBR037C	SCO1	chrII	-	310565	311452	0.0	0.0	0.0
YBR218C	PYC2	chrII	-	658707	662249	0.0	0.0	0.0
YBL031W	SHE1	chrII	+	161699	162715	0.0	0.0	0.0
YBR206W	.	chrII	+	634601	634924	0.0	0.0	0.0
YBR252W	DUT1	chrII	+	722611	723054	0.0	0.0	0.0
YBL020W	RFT1	chrII	+	182401	184125	0.0	0.0	0.0
YBR012W-A	.	chrII	+	259869	261191	0.0	0.0	0.0
YBR095C	RXT2	chrII	-	434406	435698	0.0	0.0	0.0
YBL010C	.	chrII	-	206107	206949	0.0	0.0	0.0
YBR278W	DPB3	chrII	+	760294	760899	0.0	0.0	0.0
YBR065C	ECM2	chrII	-	368584	369678	0.0	0.0	0.0
YBR086C	IST2	chrII	-	420201	423041	0.0	0.0	0.0
YBR240C	THI2	chrII	-	700490	701842	0.0	0.0	0.0
YBL100W-C	.	chrII	+	28427	28546	0.0	0.0	0.0
YBR012C	.	chrII	-	259147	259566	0.0	0.0	0.0
YBR297W	MAL33	chrII	+	800523	801929	0.0	0.0	0.0
tD(GUC)B	.	chrII	+	405960	406031	0.0	0.0	0.0
YBL050W	SEC17	chrII	+	125125	126119	0.0	0.0	0.0
YBR234C	ARC40	chrII	-	685438	686592	0.0	0.0	0.0
YBR223C	TDP1	chrII	-	668663	670297	0.0	0.0	0.0
YBR111C	YSA1	chrII	-	461178	461873	0.0	0.0	0.0
YBL073W	.	chrII	+	87646	87957	0.0	0.0	0.0
YBR174C	.	chrII	-	582338	582652	0.0	0.0	0.0
tC(GCA)B	.	chrII	-	643007	643078	0.0	0.0	0.0
YBR212W	NGR1	chrII	+	647886	649904	0.0	0.0	0.0
YBR109W-A	.	chrII	+	458608	458832	0.0	0.0	0.0
YBR173C	UMP1	chrII	-	581726	582172	0.0	0.0	0.0
YBR107C	IML3	chrII	-	453793	454530	0.0	0.0	0.0
LSR1	.	chrII	-	680688	681862	0.0	0.0	0.0
YBR156C	SLI15	chrII	-	551104	553200	0.0	0.0	0.0
YBR181C	RPS6B	chrII	-	591712	592774	0.0	0.0	0.0
YBR233W-A	DAD3	chrII	+	684977	685261	0.0	0.0	0.0
YBR119W	MUD1	chrII	+	479338	480323	0.0	0.0	0.0
YBL060W	YEL1	chrII	+	107932	109995	0.0	0.0	0.0
snR161	.	chrII	-	307185	307345	0.0	0.0	0.0
YBR045C	GIP1	chrII	-	328173	330092	0.0	0.0	0.0
YBR259W	.	chrII	+	730387	732453	0.0	0.0	0.0
YBR263W	SHM1	chrII	+	736264	737736	0.0	0.0	0.0
YBR043C	QDR3	chrII	-	321876	323945	0.0	0.0	0.0
YBR069C	TAT1	chrII	-	376574	378433	0.0	0.0	0.0
YBR182C-A	.	chrII	-	595361	595555	0.0	0.0	0.0
YBL043W	ECM13	chrII	+	136688	137461	0.0	0.0	0.0
YBR135W	CKS1	chrII	+	504854	505306	0.0	0.0	0.0
YBR286W	APE3	chrII	+	774700	776313	0.0	0.0	0.0
YBR268W	MRPL37	chrII	+	741299	741616	0.0	0.0	0.0
YBL027W	RPL19B	chrII	+	168423	169376	0.0	0.0	0.0
YBL024W	NCL1	chrII	+	172534	174588	0.0	0.0	0.0
YBR071W	.	chrII	+	380411	381046	0.0	0.0	0.0
YBR165W	UBS1	chrII	+	568852	569685	0.0	0.0	0.0
YBR201W	DER1	chrII	+	623576	624211	0.0	0.0	0.0
YBR076C-A	.	chrII	-	391351	391617	0.0	0.0	0.0
YBL063W	KIP1	chrII	+	101886	105221	0.0	0.0	0.0
YBL007C	SLA1	chrII	-	212632	216366	0.0	0.0	0.0
YBL094C	.	chrII	-	43765	44097	0.0	0.0	0.0
YBR039W	ATP3	chrII	+	315575	316510	0.0	0.0	0.0
YBR196C-B	.	chrII	-	614526	614630	0.0	0.0	0.0
YBR131W	CCZ1	chrII	+	497163	499277	0.0	0.0	0.0
YBR103C-A	.	chrII	-	449320	449463	0.0	0.0	0.0
YBL096C	.	chrII	-	43174	43482	0.0	0.0	0.0
YBR125C	PTC4	chrII	-	487199	488380	0.0	0.0	0.0
YBR024W	SCO2	chrII	+	289445	290350	0.0	0.0	0.0
YBR257W	POP4	chrII	+	728885	729724	0.0	0.0	0.0
YBR190W	.	chrII	+	605966	606277	0.0	0.0	0.0
YBR104W	YMC2	chrII	+	449667	450656	0.0	0.0	0.0
YBR132C	AGP2	chrII	-	499652	501442	0.0	0.0	0.0
YBR267W	REI1	chrII	+	739841	741022	0.0	0.0	0.0
YBR057C	MUM2	chrII	-	352193	353293	0.0	0.0	0.0
YBR110W	ALG1	chrII	+	458872	460221	0.0	0.0	0.0
YBR170C	NPL4	chrII	-	576344	578086	0.0	0.0	0.0
YBR112C	CYC8	chrII	-	462870	465770	0.0	0.0	0.0
YBR139W	.	chrII	+	515664	517190	0.0	0.0	0.0
tG(GCC)B	.	chrII	-	197629	197699	0.0	0.0	0.0
YBL065W	.	chrII	+	99963	100307	0.0	0.0	0.0
YBR097W	VPS15	chrII	+	436951	441315	0.0	0.0	0.0
YBR072C-A	.	chrII	-	382860	383021	0.0	0.0	0.0
YBR111W-A	SUS1	chrII	+	462139	462579	0.0	0.0	0.0
YBR217W	ATG12	chrII	+	657832	658392	0.0	0.0	0.0
YBL082C	ALG3	chrII	-	69751	71127	0.0	0.0	0.0
YBR036C	CSG2	chrII	-	309081	310313	0.0	0.0	0.0
YBR085W	AAC3	chrII	+	415983	416906	0.0	0.0	0.0
YBL090W	MRP21	chrII	+	48825	49358	0.0	0.0	0.0
YBR056C-B	.	chrII	-	351293	351451	0.0	0.0	0.0
YBR271W	EFM2	chrII	+	744852	746111	0.0	0.0	0.0
YBR249C	ARO4	chrII	-	716882	717994	0.0	0.0	0.0
YBL052C	SAS3	chrII	-	119379	121874	0.0	0.0	0.0
YBL044W	.	chrII	+	135998	136366	0.0	0.0	0.0
tT(AGU)B	.	chrII	+	266378	266450	0.0	0.0	0.0
YBL047C	EDE1	chrII	-	127895	132040	0.0	0.0	0.0
YBR096W	.	chrII	+	436021	436713	0.0	0.0	0.0
YBL113C	.	chrII	-	280	2658	0.0	0.0	0.0
YBR113W	.	chrII	+	465566	466048	0.0	0.0	0.0
YBL051C	PIN4	chrII	-	122753	124759	0.0	0.0	0.0
YBR150C	TBS1	chrII	-	541209	544493	0.0	0.0	0.0
YBR265W	TSC10	chrII	+	738582	739544	0.0	0.0	0.0
YBR296C-A	.	chrII	-	800123	800242	0.0	0.0	0.0
YBR236C	ABD1	chrII	-	690383	691693	0.0	0.0	0.0
YBL071W-A	KTI11	chrII	+	89978	90226	0.0	0.0	0.0
YBR092C	PHO3	chrII	-	427698	429101	0.0	0.0	0.0
YBR054W	YRO2	chrII	+	343101	344135	0.0	0.0	0.0
YBR171W	SEC66	chrII	+	578364	578984	0.0	0.0	0.0
YBL068W	PRS4	chrII	+	92414	93394	0.0	0.0	0.0
YBL038W	MRPL16	chrII	+	146187	146885	0.0	0.0	0.0
YBR201C-A	.	chrII	-	624493	624696	0.0	0.0	0.0
YBR274W	CHK1	chrII	+	749594	751177	0.0	0.0	0.0
YBL113W-A	.	chrII	+	646	1128	0.0	0.0	0.0
YBR149W	ARA1	chrII	+	539987	541021	0.0	0.0	0.0
YBL048W	RRT1	chrII	+	127299	127610	0.0	0.0	0.0
YBR177C	EHT1	chrII	-	584807	586162	0.0	0.0	0.0
YBL009W	ALK2	chrII	+	207194	209224	0.0	0.0	0.0
YBR232C	.	chrII	-	683373	683732	0.0	0.0	0.0
YBR172C	SMY2	chrII	-	579150	581372	0.0	0.0	0.0
YBL100C	.	chrII	-	36989	37303	0.0	0.0	0.0
YBR047W	FMP23	chrII	+	331833	332360	0.0	0.0	0.0
YBR230C	OM14	chrII	-	679549	680050	0.0	0.0	0.0
YBR083W	TEC1	chrII	+	409169	410629	0.0	0.0	0.0
YBR299W	MAL32	chrII	+	805351	807105	0.0	0.0	0.0
YBR153W	RIB7	chrII	+	547460	548194	0.0	0.0	0.0
YBR235W	VHC1	chrII	+	686901	690263	0.0	0.0	0.0
YBL074C	AAR2	chrII	-	86722	87789	0.0	0.0	0.0
YBL053W	.	chrII	+	119335	119709	0.0	0.0	0.0
YBL057C	PTH2	chrII	-	112801	113427	0.0	0.0	0.0
YBL061C	SKT5	chrII	-	105316	107406	0.0	0.0	0.0
YBR221W-A	.	chrII	+	666538	666642	0.0	0.0	0.0
YBL097W	BRN1	chrII	+	40831	43095	0.0	0.0	0.0
YBR056W-A	.	chrII	+	351255	351455	0.0	0.0	0.0
YBR128C	ATG14	chrII	-	493081	494115	0.0	0.0	0.0
YBR084C-A	RPL19A	chrII	-	414186	415261	0.0	0.0	0.0
YBR168W	PEX32	chrII	+	572371	573612	0.0	0.0	0.0
YBR105C	VID24	chrII	-	450881	451969	0.0	0.0	0.0
YBR152W	SPP381	chrII	+	546376	547251	0.0	0.0	0.0
YBL098W	BNA4	chrII	+	39145	40527	0.0	0.0	0.0
YBL107C	MIX23	chrII	-	9961	10551	0.0	0.0	0.0
YBL029W	.	chrII	+	166134	167264	0.0	0.0	0.0
YBL013W	FMT1	chrII	+	202056	203261	0.0	0.0	0.0
YBR068C	BAP2	chrII	-	373861	375690	0.0	0.0	0.0
YBL103C	RTG3	chrII	-	22076	23536	0.0	0.0	0.0
YBR143C	SUP45	chrII	-	530869	532182	0.0	0.0	0.0
YBL035C	POL12	chrII	-	151493	153610	0.0	0.0	0.0
YBR155W	CNS1	chrII	+	549771	550928	0.0	0.0	0.0
YBR223W-A	.	chrII	+	668721	668840	0.0	0.0	0.0
YBR238C	.	chrII	-	695107	697302	0.0	0.0	0.0
YBR198C	TAF5	chrII	-	616127	618523	0.0	0.0	0.0
YBL029C-A	.	chrII	-	164488	164772	0.0	0.0	0.0
YBL025W	RRN10	chrII	+	171481	171918	0.0	0.0	0.0
YBL067C	UBP13	chrII	-	93639	95882	0.0	0.0	0.0
YBR269C	SDH8	chrII	-	742160	742576	0.0	0.0	0.0
YBR203W	COS111	chrII	+	629168	631942	0.0	0.0	0.0
YBR090C	.	chrII	-	426333	427058	0.0	0.0	0.0
YBR279W	PAF1	chrII	+	761257	762594	0.0	0.0	0.0
YBL089W	AVT5	chrII	+	49574	50953	0.0	0.0	0.0
YBR126W-B	.	chrII	+	490927	491070	0.0	0.0	0.0
YBL056W	PTC3	chrII	+	113762	115168	0.0	0.0	0.0
YBR141W-A	.	chrII	+	527167	527262	0.0	0.0	0.0
YBR162C	TOS1	chrII	-	563203	564570	0.0	0.0	0.0
YBR140C	IRA1	chrII	-	517350	526628	0.0	0.0	0.0
YBL095W	MRX3	chrII	+	43277	44089	0.0	0.0	0.0
YBL026W	LSM2	chrII	+	170623	171038	0.0	0.0	0.0
YBR007C	DSF2	chrII	-	248806	251016	0.0	0.0	0.0
YBR300C	.	chrII	-	808600	809097	0.0	0.0	0.0
YBR298C	MAL31	chrII	-	802631	804475	0.0	0.0	0.0
YBR012W-B	.	chrII	+	259869	265140	0.0	0.0	0.0
YBL018C	POP8	chrII	-	185998	186474	0.0	0.0	0.0
YBR169C	SSE2	chrII	-	573915	575996	0.0	0.0	0.0
YBR144C	.	chrII	-	533235	533549	0.0	0.0	0.0
YBR266C	SLM6	chrII	-	739936	740388	0.0	0.0	0.0
YBR109C	CMD1	chrII	-	457919	458362	0.0	0.0	0.0
YBR145W	ADH5	chrII	+	533762	534817	0.0	0.0	0.0
YBR277C	.	chrII	-	760215	760616	0.0	0.0	0.0
YBR160W	CDC28	chrII	+	560078	560974	0.0	0.0	0.0
YBR099C	.	chrII	-	442924	443307	0.0	0.0	0.0
YBR035C	PDX3	chrII	-	306269	306955	0.0	0.0	0.0
YBR056W	.	chrII	+	347879	349384	0.0	0.0	0.0
YBR185C	MBA1	chrII	-	599123	599959	0.0	0.0	0.0
YBR079C	RPG1	chrII	-	395383	398277	0.0	0.0	0.0
YBR118W	TEF2	chrII	+	477671	479047	0.0	0.0	0.0
YBR183W	YPC1	chrII	+	596115	597065	0.0	0.0	0.0
YBL030C	PET9	chrII	-	163041	163997	0.0	0.0	0.0
YBR221C	PDB1	chrII	-	665153	666253	0.0	0.0	0.0
YBR254C	TRS20	chrII	-	723736	724263	0.0	0.0	0.0
YBR258C	SHG1	chrII	-	729734	730162	0.0	0.0	0.0
YBL087C	RPL23A	chrII	-	59822	60739	0.0	0.0	0.0
YBR189W	RPS9B	chrII	+	604508	605508	0.0	0.0	0.0
YBR264C	YPT10	chrII	-	737770	738369	0.0	0.0	0.0
YBR030W	RKM3	chrII	+	298292	299950	0.0	0.0	0.0
YBR237W	PRP5	chrII	+	691969	694518	0.0	0.0	0.0
tR(UCU)B	.	chrII	+	405878	405949	0.0	0.0	0.0
YBR084W	MIS1	chrII	+	411054	413981	0.0	0.0	0.0
YBL091C	MAP2	chrII	-	47363	48628	0.0	0.0	0.0
YBR072W	HSP26	chrII	+	382030	382674	0.0	0.0	0.0
YBR208C	DUR1,2	chrII	-	636703	642210	0.0	0.0	0.0
YBR251W	MRPS5	chrII	+	721390	722313	0.0	0.0	0.0
YBL003C	HTA2	chrII	-	235394	235792	0.0	0.0	0.0
YBR157C	ICS2	chrII	-	553543	554310	0.0	0.0	0.0
YBR283C	SSH1	chrII	-	768943	770415	0.0	0.0	0.0
YBR001C	NTH2	chrII	-	238941	241283	0.0	0.0	0.0
YBR015C	MNN2	chrII	-	267710	269503	0.0	0.0	0.0
YBR085C-A	.	chrII	-	418907	419164	0.0	0.0	0.0
YBR136W	MEC1	chrII	+	505668	512774	0.0	0.0	0.0
YBL033C	RIB1	chrII	-	158656	159693	0.0	0.0	0.0
YBR032W	.	chrII	+	301519	301821	0.0	0.0	0.0
YBR290W	BSD2	chrII	+	782591	783556	0.0	0.0	0.0
YBR040W	FIG1	chrII	+	316968	317864	0.0	0.0	0.0
YBR285W	.	chrII	+	773922	774356	0.0	0.0	0.0
YBR102C	EXO84	chrII	-	445062	447323	0.0	0.0	0.0
YBR224W	.	chrII	+	670125	670640	0.0	0.0	0.0
YBL076C	ILS1	chrII	-	81043	84261	0.0	0.0	0.0
YBL086C	.	chrII	-	61202	62602	0.0	0.0	0.0
YBR117C	TKL2	chrII	-	474392	476437	0.0	0.0	0.0
YBR250W	SPO23	chrII	+	719033	720604	0.0	0.0	0.0
YBL021C	HAP3	chrII	-	181660	182094	0.0	0.0	0.0
YBR073W	RDH54	chrII	+	383112	385988	0.0	0.0	0.0
YBR289W	SNF5	chrII	+	779667	782384	0.0	0.0	0.0
YBR049C	REB1	chrII	-	334386	336818	0.0	0.0	0.0
YBL028C	.	chrII	-	167518	167838	0.0	0.0	0.0
YBL093C	ROX3	chrII	-	44256	44918	0.0	0.0	0.0
YBR066C	NRG2	chrII	-	370037	370699	0.0	0.0	0.0
YBR127C	VMA2	chrII	-	491269	492822	0.0	0.0	0.0
YBR163W	EXO5	chrII	+	565723	567480	0.0	0.0	0.0
YBR146W	MRPS9	chrII	+	535260	536096	0.0	0.0	0.0
YBR031W	RPL4A	chrII	+	300166	301254	0.0	0.0	0.0
YBR028C	YPK3	chrII	-	294425	296002	0.0	0.0	0.0
YBR272C	HSM3	chrII	-	746361	747803	0.0	0.0	0.0
YBL088C	TEL1	chrII	-	51019	59382	0.0	0.0	0.0
YBR214W	SDS24	chrII	+	651415	652998	0.0	0.0	0.0
YBR253W	SRB6	chrII	+	723270	723635	0.0	0.0	0.0
YBR281C	DUG2	chrII	-	764970	767606	0.0	0.0	0.0
YBR288C	APM3	chrII	-	778012	779463	0.0	0.0	0.0
YBR204C	LDH1	chrII	-	632254	633381	0.0	0.0	0.0
YBL039C-A	.	chrII	-	144948	145031	0.0	0.0	0.0
YBR187W	GDT1	chrII	+	602634	603476	0.0	0.0	0.0
YBR256C	RIB5	chrII	-	727386	728102	0.0	0.0	0.0
YBR115C	LYS2	chrII	-	469748	473926	0.0	0.0	0.0
YBR009C	HHF1	chrII	-	255373	255684	0.0	0.0	0.0
YBR059C	AKL1	chrII	-	356861	360187	0.0	0.0	0.0
YBL046W	PSY4	chrII	+	132424	133749	0.0	0.0	0.0
YBR044C	TCM62	chrII	-	324341	326059	0.0	0.0	0.0
YBR161W	CSH1	chrII	+	561634	562764	0.0	0.0	0.0
YBR209W	.	chrII	+	642583	642900	0.0	0.0	0.0
YBR008C	FLR1	chrII	-	252563	254209	0.0	0.0	0.0
tE(UUC)B	.	chrII	+	645167	645238	0.0	0.0	0.0
YBL101C	ECM21	chrII	-	24946	28299	0.0	0.0	0.0
YBR027C	.	chrII	-	294024	294356	0.0	0.0	0.0
YBR211C	AME1	chrII	-	646158	647132	0.0	0.0	0.0
YBR200W-A	.	chrII	+	622983	623147	0.0	0.0	0.0
YBR166C	TYR1	chrII	-	569842	571200	0.0	0.0	0.0
YBR261C	TAE1	chrII	-	734832	735530	0.0	0.0	0.0
YBL109W	.	chrII	+	5790	6125	0.0	0.0	0.0
YBR225W	.	chrII	+	670627	673329	0.0	0.0	0.0
YBR276C	PPS1	chrII	-	757620	760043	0.0	0.0	0.0
YBR239C	ERT1	chrII	-	698354	699943	0.0	0.0	0.0
YBR164C	ARL1	chrII	-	567875	568426	0.0	0.0	0.0
YBR199W	KTR4	chrII	+	618909	620303	0.0	0.0	0.0
YBR023C	CHS3	chrII	-	284428	287925	0.0	0.0	0.0
YBL005W	PDR3	chrII	+	217470	220400	0.0	0.0	0.0
YBR098W	MMS4	chrII	+	441515	443590	0.0	0.0	0.0
YBL012C	.	chrII	-	203406	203807	0.0	0.0	0.0
YBL014C	RRN6	chrII	-	199064	201748	0.0	0.0	0.0
YBL019W	APN2	chrII	+	184353	185915	0.0	0.0	0.0
tV(UAC)B	.	chrII	-	326792	326865	0.0	0.0	0.0
YBR101C	FES1	chrII	-	443821	444693	0.0	0.0	0.0
YBL001C	ECM15	chrII	-	237153	237467	0.0	0.0	0.0
YBR078W	ECM33	chrII	+	393123	394742	0.0	0.0	0.0
YBR077C	SLM4	chrII	-	391805	392293	0.0	0.0	0.0
YBR195C	MSI1	chrII	-	610614	611882	0.0	0.0	0.0
YBR003W	COQ1	chrII	+	242809	244230	0.0	0.0	0.0
YBL015W	ACH1	chrII	+	194122	195702	0.0	0.0	0.0
YBL002W	HTB2	chrII	+	236492	236887	0.0	0.0	0.0
YBR126W-A	MEO1	chrII	+	490850	491056	0.0	0.0	0.0
YBR005W	RCR1	chrII	+	245906	246547	0.0	0.0	0.0
YBR048W	RPS11B	chrII	+	332831	333812	0.0	0.0	0.0
YBR186W	PCH2	chrII	+	600553	602360	0.0	0.0	0.0
YBR248C	HIS7	chrII	-	714807	716465	0.0	0.0	0.0
YBL091C-A	SCS22	chrII	-	46565	47180	0.0	0.0	0.0
YBR179C	FZO1	chrII	-	586547	589114	0.0	0.0	0.0
YBR151W	APD1	chrII	+	545028	545978	0.0	0.0	0.0
YBL039W-B	.	chrII	+	143393	143572	0.0	0.0	0.0
YBR034C	HMT1	chrII	-	304930	305976	0.0	0.0	0.0
YBR094W	PBY1	chrII	+	432036	434297	0.0	0.0	0.0
YBR191W-A	.	chrII	+	607149	607223	0.0	0.0	0.0
YBR129C	OPY1	chrII	-	494353	495339	0.0	0.0	0.0
YBR227C	MCX1	chrII	-	673572	675134	0.0	0.0	0.0
YBR296C	PHO89	chrII	-	796798	798522	0.0	0.0	0.0
YBR041W	FAT1	chrII	+	318266	320275	0.0	0.0	0.0
YBR188C	NTC20	chrII	-	603685	604107	0.0	0.0	0.0
YBR158W	AMN1	chrII	+	556549	558198	0.0	0.0	0.0
YBR210W	ERV15	chrII	+	645550	645978	0.0	0.0	0.0
YBR226C	.	chrII	-	673155	673565	0.0	0.0	0.0
YBR202W	MCM7	chrII	+	625772	628309	0.0	0.0	0.0
YBL069W	AST1	chrII	+	90741	92030	0.0	0.0	0.0
YBR196C	PGI1	chrII	-	612236	613900	0.0	0.0	0.0
YBR133C	HSL7	chrII	-	501804	504287	0.0	0.0	0.0
YBR070C	ALG14	chrII	-	379221	379934	0.0	0.0	0.0
YBR051W	.	chrII	+	337988	338338	0.0	0.0	0.0
YBR302C	COS2	chrII	-	810340	811479	0.0	0.0	0.0
YBR301W	PAU24	chrII	+	809057	809419	0.0	0.0	0.0
YBR178W	.	chrII	+	586071	586445	0.0	0.0	0.0
YBR017C	KAP104	chrII	-	270947	273703	0.0	0.0	0.0
YBL080C	PET112	chrII	-	73070	74695	0.0	0.0	0.0
YBL037W	APL3	chrII	+	147209	150286	0.0	0.0	0.0
YBR162W-A	YSY6	chrII	+	565231	565428	0.0	0.0	0.0
YBR241C	.	chrII	-	702589	704055	0.0	0.0	0.0
YBR293W	VBA2	chrII	+	787006	788430	0.0	0.0	0.0
YBL023C	MCM2	chrII	-	174920	177526	0.0	0.0	0.0
YBR033W	EDS1	chrII	+	301944	304703	0.0	0.0	0.0
YBR061C	TRM7	chrII	-	364787	365719	0.0	0.0	0.0
YBR131C-A	.	chrII	-	497650	497739	0.0	0.0	0.0
YBL059W	.	chrII	+	110594	111244	0.0	0.0	0.0
YBR058C-A	TSC3	chrII	-	356324	356566	0.0	0.0	0.0
YBR295W	PCA1	chrII	+	792849	796499	0.0	0.0	0.0
YBL054W	TOD6	chrII	+	117589	119166	0.0	0.0	0.0
YBL039C	URA7	chrII	-	143989	145728	0.0	0.0	0.0
YBL100W-B	.	chrII	+	29935	35248	0.0	0.0	0.0
tQ(UUG)B	.	chrII	+	350827	350898	0.0	0.0	0.0
YBR091C	TIM12	chrII	-	427155	427484	0.0	0.0	0.0
YBR284W	.	chrII	+	771239	773632	0.0	0.0	0.0
YBR108W	AIM3	chrII	+	454822	457665	0.0	0.0	0.0
YBL078C	ATG8	chrII	-	80378	80731	0.0	0.0	0.0
YBR282W	MRPL27	chrII	+	768240	768680	0.0	0.0	0.0
YBL064C	PRX1	chrII	-	100371	101156	0.0	0.0	0.0
YBR088C	POL30	chrII	-	424990	425766	0.0	0.0	0.0
YBL006W-A	.	chrII	+	216711	216860	0.0	0.0	0.0
YBL008W-A	.	chrII	+	209409	209648	0.0	0.0	0.0
YBL017C	PEP1	chrII	-	186844	191583	0.0	0.0	0.0
YBL032W	HEK2	chrII	+	160184	161329	0.0	0.0	0.0
YBR062C	.	chrII	-	365976	366600	0.0	0.0	0.0
YBL022C	PIM1	chrII	-	177874	181275	0.0	0.0	0.0
YBR042C	CST26	chrII	-	320416	321609	0.0	0.0	0.0
YBL036C	.	chrII	-	150447	151220	0.0	0.0	0.0
YBR063C	.	chrII	-	366970	368184	0.0	0.0	0.0
YBR167C	POP7	chrII	-	571468	571890	0.0	0.0	0.0
YBL059C-A	CMC2	chrII	-	110125	110539	0.0	0.0	0.0
YBR080C	SEC18	chrII	-	398614	400890	0.0	0.0	0.0
YBR231C	SWC5	chrII	-	682179	683090	0.0	0.0	0.0
YBR215W	HPC2	chrII	+	653356	655317	0.0	0.0	0.0
YBR192W	RIM2	chrII	+	607652	608785	0.0	0.0	0.0
YBR022W	POA1	chrII	+	283738	284271	0.0	0.0	0.0
YBL108C-A	PAU9	chrII	-	7605	7733	0.0	0.0	0.0
YBR242W	.	chrII	+	704670	705386	0.0	0.0	0.0
YBR262C	.	chrII	-	735720	736040	0.0	0.0	0.0
YBR067C	TIP1	chrII	-	372103	372735	0.0	0.0	0.0
YBL005W-B	.	chrII	+	221330	226598	0.0	0.0	0.0
tL(UAA)B2	.	chrII	+	347603	347686	0.0	0.0	0.0
YBL104C	SEA4	chrII	-	18177	21293	0.0	0.0	0.0
YBR246W	RRT2	chrII	+	711591	712754	0.0	0.0	0.0
YBL107W-A	.	chrII	+	9268	9372	0.0	0.0	0.0
YBL062W	.	chrII	+	105308	105688	0.0	0.0	0.0
YBR002C	RER2	chrII	-	241708	242568	0.0	0.0	0.0
YBR121C	GRS1	chrII	-	481364	483367	0.0	0.0	0.0
YBR087W	RFC5	chrII	+	423765	424829	0.0	0.0	0.0
YBR046C	ZTA1	chrII	-	330507	331511	0.0	0.0	0.0
YBR060C	ORC2	chrII	-	360652	362514	0.0	0.0	0.0
YBR120C	CBP6	chrII	-	480435	480923	0.0	0.0	0.0
YBR213W	MET8	chrII	+	650368	651192	0.0	0.0	0.0
YBR011C	IPP1	chrII	-	257112	257975	0.0	0.0	0.0
YBL099W	ATP1	chrII	+	37053	38690	0.0	0.0	0.0
YBL004W	UTP20	chrII	+	227636	235117	0.0	0.0	0.0
YBR184W	.	chrII	+	597363	598934	0.0	0.0	0.0
YBL006C	LDB7	chrII	-	216587	217129	0.0	0.0	0.0
YBR081C	SPT7	chrII	-	401253	405251	0.0	0.0	0.0
YBR147W	RTC2	chrII	+	536575	537465	0.0	0.0	0.0
YBR138C	.	chrII	-	513762	515336	0.0	0.0	0.0
tL(UAA)B1	.	chrII	+	9583	9666	0.0	0.0	0.0
YBL072C	RPS8A	chrII	-	88523	89125	0.0	0.0	0.0
YBL083C	.	chrII	-	69713	70138	0.0	0.0	0.0
YBR076W	ECM8	chrII	+	390227	391291	0.0	0.0	0.0
YBR121C-A	.	chrII	-	482326	482484	0.0	0.0	0.0
YBR130C	SHE3	chrII	-	495592	496869	0.0	0.0	0.0
YBR207W	FTH1	chrII	+	635146	636543	0.0	0.0	0.0
YBR219C	.	chrII	-	662499	663303	0.0	0.0	0.0
YBR291C	CTP1	chrII	-	783673	784572	0.0	0.0	0.0
YBR141C	BMT2	chrII	-	527025	528038	0.0	0.0	0.0
YBR228W	SLX1	chrII	+	675313	676227	0.0	0.0	0.0
YBL079W	NUP170	chrII	+	75259	79767	0.0	0.0	0.0
YBL068W-A	.	chrII	+	91794	92030	0.0	0.0	0.0
YBR191W	RPL21A	chrII	+	606270	607140	0.0	0.0	0.0
YBL070C	.	chrII	-	90605	90925	0.0	0.0	0.0
YBR029C	CDS1	chrII	-	296369	297742	0.0	0.0	0.0
YBR280C	SAF1	chrII	-	762784	764697	0.0	0.0	0.0
YBR122C	MRPL36	chrII	-	483970	484503	0.0	0.0	0.0
YBR200W	BEM1	chrII	+	620872	622527	0.0	0.0	0.0
YBR093C	PHO5	chrII	-	429548	430951	0.0	0.0	0.0
YBL084C	CDC27	chrII	-	67169	69445	0.0	0.0	0.0
YBR142W	MAK5	chrII	+	528317	530638	0.0	0.0	0.0
YBR126C	TPS1	chrII	-	488905	490392	0.0	0.0	0.0
YBR010W	HHT1	chrII	+	256331	256741	0.0	0.0	0.0
YBL100W-A	.	chrII	+	29935	31251	0.0	0.0	0.0
YBL071C-B	.	chrII	-	89458	89556	0.0	0.0	0.0
YBL071C	.	chrII	-	90223	90531	0.0	0.0	0.0
YBR052C	RFS1	chrII	-	338720	339352	0.0	0.0	0.0
YBR050C	REG2	chrII	-	337183	338199	0.0	0.0	0.0
YBR016W	.	chrII	+	270247	270633	0.0	0.0	0.0
YBR176W	ECM31	chrII	+	583720	584658	0.0	0.0	0.0
YBR220C	.	chrII	-	662995	664677	0.0	0.0	0.0
YBR197C	.	chrII	-	615203	615856	0.0	0.0	0.0
YBR020W	GAL1	chrII	+	279021	280607	0.0	0.0	0.0
tI(AAU)B	.	chrII	+	197494	197567	0.0	0.0	0.0
YBL011W	SCT1	chrII	+	203538	205817	0.0	0.0	0.0
YBL008W	HIR1	chrII	+	209653	212175	0.0	0.0	0.0
YBR124W	.	chrII	+	486507	486866	0.0	0.0	0.0
